code,Description,Category,Abdominal,Cardiac,Obstetrics,Orthopaedic,Thoracic,Vascular,Major,IntermediateorMinor
G711,Bypass of ileum by anastomosis of jejunum to ileum,Abdominal,1,0,0,0,0,0,1,0
G712,Bypass of ileum by anastomosis of ileum to ileum,Abdominal,1,0,0,0,0,0,1,0
G713,Bypass of ileum by anastomosis of ileum to caecum,Abdominal,1,0,0,0,0,0,1,0
G714,Bypass of ileum by anastomosis of ileum to transverse colon,Abdominal,1,0,0,0,0,0,1,0
G715,Bypass of ileum by anastomosis of ileum to colon NEC,Abdominal,1,0,0,0,0,0,1,0
G716,Duodenal switch,Abdominal,1,0,0,0,0,0,1,0
G717,Reversal of duodenal switch,Abdominal,1,0,0,0,0,0,1,0
G718,Other specified bypass of ileum,Abdominal,1,0,0,0,0,0,1,0
G719,Unspecified bypass of ileum,Abdominal,1,0,0,0,0,0,1,0
G721,Anastomosis of ileum to caecum,Abdominal,1,0,0,0,0,0,1,0
G722,Anastomosis of ileum to transverse colon,Abdominal,1,0,0,0,0,0,1,0
G723,Anastomosis of ileum to colon NEC,Abdominal,1,0,0,0,0,0,1,0
G724,Anastomosis of ileum to rectum,Abdominal,1,0,0,0,0,0,1,0
G725,Anastomosis of ileum to anus and creation of pouch HFQ,Abdominal,1,0,0,0,0,0,1,0
G728,Other specified other connection of ileum,Abdominal,1,0,0,0,0,0,1,0
G729,Unspecified other connection of ileum,Abdominal,1,0,0,0,0,0,1,0
G731,Revision of anastomosis of ileum,Abdominal,1,0,0,0,0,0,1,0
G732,Closure of anastomosis of ileum,Abdominal,1,0,0,0,0,0,1,0
G733,Resection of ileostomy,Abdominal,1,0,0,0,0,0,1,0
G734,Resection of ileocolic anastomosis,Abdominal,1,0,0,0,0,0,1,0
G738,Other specified attention to connection of ileum,Abdominal,1,0,0,0,0,0,1,0
G739,Unspecified attention to connection of ileum,Abdominal,1,0,0,0,0,0,1,0
G741,Creation of continent ileostomy,Abdominal,1,0,0,0,0,0,1,0
G742,Creation of temporary ileostomy,Abdominal,1,0,0,0,0,0,1,0
G743,Creation of defunctioning ileostomy,Abdominal,1,0,0,0,0,0,1,0
G748,Other specified creation of artificial opening into ileum,Abdominal,1,0,0,0,0,0,1,0
G749,Unspecified creation of artificial opening into ileum,Abdominal,1,0,0,0,0,0,1,0
G751,Refashioning of ileostomy,Abdominal,1,0,0,0,0,0,0,1
G752,Repair of prolapse of ileostomy,Abdominal,1,0,0,0,0,0,0,1
G753,Closure of ileostomy,Abdominal,1,0,0,0,0,0,0,1
G754,Dilation of ileostomy,Abdominal,1,0,0,0,0,0,0,1
G755,Reduction of prolapse of ileostomy,Abdominal,1,0,0,0,0,0,0,1
G756,Resiting of ileostomy,Abdominal,1,0,0,0,0,0,0,1
G758,Other specified attention to artificial opening into ileum,Abdominal,1,0,0,0,0,0,0,1
G759,Unspecified attention to artificial opening into ileum,Abdominal,1,0,0,0,0,0,0,1
G761,Open reduction of intussusception of ileum,Abdominal,1,0,0,0,0,0,1,0
G762,Open relief of strangulation of ileum,Abdominal,1,0,0,0,0,0,1,0
G763,Open relief of obstruction of ileum NEC,Abdominal,1,0,0,0,0,0,1,0
G764,Plication of ileum,Abdominal,1,0,0,0,0,0,1,0
G768,Other specified intra-abdominal manipulation of ileum,Abdominal,1,0,0,0,0,0,1,0
G769,Unspecified intra-abdominal manipulation of ileum,Abdominal,1,0,0,0,0,0,1,0
G781,Open biopsy of lesion of ileum,Abdominal,1,0,0,0,0,0,1,0
G782,Strictureplasty of ileum,Abdominal,1,0,0,0,0,0,1,0
G783,Removal of foreign body from ileum,Abdominal,1,0,0,0,0,0,1,0
G784,Closure of perforation of ileum,Abdominal,1,0,0,0,0,0,1,0
G785,Exclusion of segment of ileum,Abdominal,1,0,0,0,0,0,1,0
G786,Open intubation of ileum,Abdominal,1,0,0,0,0,0,1,0
G788,Other specified other open operations on ileum,Abdominal,1,0,0,0,0,0,1,0
G789,Unspecified other open operations on ileum,Abdominal,1,0,0,0,0,0,1,0
G828,Other specified other operations on ileum,Abdominal,1,0,0,0,0,0,1,0
G829,Unspecified other operations on ileum,Abdominal,1,0,0,0,0,0,1,0
H011,Emergency excision of abnormal appendix and drainage HFQ,Abdominal,1,0,0,0,0,0,1,0
H012,Emergency excision of abnormal appendix NEC,Abdominal,1,0,0,0,0,0,1,0
H013,Emergency excision of normal appendix,Abdominal,1,0,0,0,0,0,1,0
H018,Other specified emergency excision of appendix,Abdominal,1,0,0,0,0,0,1,0
H019,Unspecified emergency excision of appendix,Abdominal,1,0,0,0,0,0,1,0
H021,Interval appendicectomy,Abdominal,1,0,0,0,0,0,1,0
H022,Planned delayed appendicectomy NEC,Abdominal,1,0,0,0,0,0,1,0
H023,Prophylactic appendicectomy NEC,Abdominal,1,0,0,0,0,0,1,0
H024,Incidental appendicectomy,Abdominal,1,0,0,0,0,0,1,0
H028,Other specified other excision of appendix,Abdominal,1,0,0,0,0,0,1,0
H029,Unspecified other excision of appendix,Abdominal,1,0,0,0,0,0,1,0
H031,Drainage of abscess of appendix,Abdominal,1,0,0,0,0,0,1,0
H032,Drainage of appendix NEC,Abdominal,1,0,0,0,0,0,1,0
H033,Exteriorisation of appendix,Abdominal,1,0,0,0,0,0,1,0
H038,Other specified other operations on appendix,Abdominal,1,0,0,0,0,0,1,0
H039,Unspecified other operations on appendix,Abdominal,1,0,0,0,0,0,1,0
H041,Panproctocolectomy and ileostomy,Abdominal,1,0,0,0,0,0,1,0
H042,Panproctocolectomy and anastomosis of ileum to anus and creation of pouch HFQ,Abdominal,1,0,0,0,0,0,1,0
H043,Panproctocolectomy and anastomosis of ileum to anus NEC,Abdominal,1,0,0,0,0,0,1,0
H048,Other specified total excision of colon and rectum,Abdominal,1,0,0,0,0,0,1,0
H049,Unspecified total excision of colon and rectum,Abdominal,1,0,0,0,0,0,1,0
H051,Total colectomy and anastomosis of ileum to rectum,Abdominal,1,0,0,0,0,0,1,0
H052,Total colectomy and ileostomy and creation of rectal fistula HFQ,Abdominal,1,0,0,0,0,0,1,0
H053,Total colectomy and ileostomy NEC,Abdominal,1,0,0,0,0,0,1,0
H058,Other specified total excision of colon,Abdominal,1,0,0,0,0,0,1,0
H059,Unspecified total excision of colon,Abdominal,1,0,0,0,0,0,1,0
H061,Extended right hemicolectomy and end to end anastomosis,Abdominal,1,0,0,0,0,0,1,0
H062,Extended right hemicolectomy and anastomosis of ileum to colon,Abdominal,1,0,0,0,0,0,1,0
H063,Extended right hemicolectomy and anastomosis NEC,Abdominal,1,0,0,0,0,0,1,0
H064,Extended right hemicolectomy and ileostomy HFQ,Abdominal,1,0,0,0,0,0,1,0
H065,Extended right hemicolectomy and end to side anastomosis,Abdominal,1,0,0,0,0,0,1,0
H068,Other specified extended excision of right hemicolon,Abdominal,1,0,0,0,0,0,1,0
H069,Unspecified extended excision of right hemicolon,Abdominal,1,0,0,0,0,0,1,0
H071,Right hemicolectomy and end to end anastomosis of ileum to colon,Abdominal,1,0,0,0,0,0,1,0
H072,Right hemicolectomy and side to side anastomosis of ileum to transverse colon,Abdominal,1,0,0,0,0,0,1,0
H073,Right hemicolectomy and anastomosis NEC,Abdominal,1,0,0,0,0,0,1,0
H074,Right hemicolectomy and ileostomy HFQ,Abdominal,1,0,0,0,0,0,1,0
H075,Right hemicolectomy and end to side anastomosis,Abdominal,1,0,0,0,0,0,1,0
H078,Other specified other excision of right hemicolon,Abdominal,1,0,0,0,0,0,1,0
H079,Unspecified other excision of right hemicolon,Abdominal,1,0,0,0,0,0,1,0
H081,Transverse colectomy and end to end anastomosis,Abdominal,1,0,0,0,0,0,1,0
H082,Transverse colectomy and anastomosis of ileum to colon,Abdominal,1,0,0,0,0,0,1,0
H083,Transverse colectomy and anastomosis NEC,Abdominal,1,0,0,0,0,0,1,0
H084,Transverse colectomy and ileostomy HFQ,Abdominal,1,0,0,0,0,0,1,0
H085,Transverse colectomy and exteriorisation of bowel NEC,Abdominal,1,0,0,0,0,0,1,0
H086,Transverse colectomy and end to side anastomosis,Abdominal,1,0,0,0,0,0,1,0
H088,Other specified excision of transverse colon,Abdominal,1,0,0,0,0,0,1,0
H089,Unspecified excision of transverse colon,Abdominal,1,0,0,0,0,0,1,0
H091,Left hemicolectomy and end to end anastomosis of colon to rectum,Abdominal,1,0,0,0,0,0,1,0
H092,Left hemicolectomy and end to end anastomosis of colon to colon,Abdominal,1,0,0,0,0,0,1,0
H093,Left hemicolectomy and anastomosis NEC,Abdominal,1,0,0,0,0,0,1,0
H094,Left hemicolectomy and ileostomy HFQ,Abdominal,1,0,0,0,0,0,1,0
H095,Left hemicolectomy and exteriorisation of bowel NEC,Abdominal,1,0,0,0,0,0,1,0
H096,Left hemicolectomy and end to side anastomosis,Abdominal,1,0,0,0,0,0,1,0
H098,Other specified excision of left hemicolon,Abdominal,1,0,0,0,0,0,1,0
H099,Unspecified excision of left hemicolon,Abdominal,1,0,0,0,0,0,1,0
H101,Sigmoid colectomy and end to end anastomosis of ileum to rectum,Abdominal,1,0,0,0,0,0,1,0
H102,Sigmoid colectomy and anastomosis of colon to rectum,Abdominal,1,0,0,0,0,0,1,0
H103,Sigmoid colectomy and anastomosis NEC,Abdominal,1,0,0,0,0,0,1,0
H104,Sigmoid colectomy and ileostomy HFQ,Abdominal,1,0,0,0,0,0,1,0
H105,Sigmoid colectomy and exteriorisation of bowel NEC,Abdominal,1,0,0,0,0,0,1,0
H106,Sigmoid colectomy and end to side anastomosis,Abdominal,1,0,0,0,0,0,1,0
H108,Other specified excision of sigmoid colon,Abdominal,1,0,0,0,0,0,1,0
H109,Unspecified excision of sigmoid colon,Abdominal,1,0,0,0,0,0,1,0
H111,Colectomy and end to end anastomosis of colon to colon NEC,Abdominal,1,0,0,0,0,0,1,0
H112,Colectomy and side to side anastomosis of ileum to colon NEC,Abdominal,1,0,0,0,0,0,1,0
H113,Colectomy and anastomosis NEC,Abdominal,1,0,0,0,0,0,1,0
H114,Colectomy and ileostomy NEC,Abdominal,1,0,0,0,0,0,1,0
H115,Colectomy and exteriorisation of bowel NEC,Abdominal,1,0,0,0,0,0,1,0
H116,Colectomy and end to side anastomosis NEC,Abdominal,1,0,0,0,0,0,1,0
H118,Other specified other excision of colon,Abdominal,1,0,0,0,0,0,1,0
H119,Unspecified other excision of colon,Abdominal,1,0,0,0,0,0,1,0
H121,Excision of diverticulum of colon,Abdominal,1,0,0,0,0,0,1,0
H122,Excision of lesion of colon NEC,Abdominal,1,0,0,0,0,0,1,0
H123,Destruction of lesion of colon NEC,Abdominal,1,0,0,0,0,0,1,0
H128,Other specified extirpation of lesion of colon,Abdominal,1,0,0,0,0,0,1,0
H129,Unspecified extirpation of lesion of colon,Abdominal,1,0,0,0,0,0,1,0
H131,Bypass of colon by anastomosis of ileum to colon,Abdominal,1,0,0,0,0,0,1,0
H132,Bypass of colon by anastomosis of caecum to sigmoid colon,Abdominal,1,0,0,0,0,0,1,0
H133,Bypass of colon by anastomosis of transverse colon to sigmoid colon,Abdominal,1,0,0,0,0,0,1,0
H134,Bypass of colon by anastomosis of transverse colon to rectum,Abdominal,1,0,0,0,0,0,1,0
H135,Bypass of colon by anastomosis of colon to rectum NEC,Abdominal,1,0,0,0,0,0,1,0
H138,Other specified bypass of colon,Abdominal,1,0,0,0,0,0,1,0
H139,Unspecified bypass of colon,Abdominal,1,0,0,0,0,0,1,0
H141,Tube caecostomy,Abdominal,1,0,0,0,0,0,1,0
H142,Refashioning of caecostomy,Abdominal,1,0,0,0,0,0,1,0
H143,Closure of caecostomy,Abdominal,1,0,0,0,0,0,1,0
H144,Appendicocaecostomy,Abdominal,1,0,0,0,0,0,1,0
H148,Other specified exteriorisation of caecum,Abdominal,1,0,0,0,0,0,1,0
H149,Unspecified exteriorisation of caecum,Abdominal,1,0,0,0,0,0,1,0
H151,Loop colostomy,Abdominal,1,0,0,0,0,0,1,0
H152,End colostomy,Abdominal,1,0,0,0,0,0,1,0
H153,Refashioning of colostomy,Abdominal,1,0,0,0,0,0,1,0
H154,Closure of colostomy,Abdominal,1,0,0,0,0,0,1,0
H155,Dilation of colostomy,Abdominal,1,0,0,0,0,0,1,0
H156,Reduction of prolapse of colostomy,Abdominal,1,0,0,0,0,0,1,0
H158,Other specified other exteriorisation of colon,Abdominal,1,0,0,0,0,0,1,0
H159,Unspecified other exteriorisation of colon,Abdominal,1,0,0,0,0,0,1,0
H161,Drainage of colon,Abdominal,1,0,0,0,0,0,1,0
H162,Caecotomy,Abdominal,1,0,0,0,0,0,1,0
H163,Colotomy,Abdominal,1,0,0,0,0,0,1,0
H168,Other specified incision of colon,Abdominal,1,0,0,0,0,0,1,0
H169,Unspecified incision of colon,Abdominal,1,0,0,0,0,0,1,0
H171,Open reduction of intussusception of colon,Abdominal,1,0,0,0,0,0,1,0
H172,Open reduction of volvulus of caecum,Abdominal,1,0,0,0,0,0,1,0
H173,Open reduction of volvulus of sigmoid colon,Abdominal,1,0,0,0,0,0,1,0
H174,Open reduction of volvulus of colon NEC,Abdominal,1,0,0,0,0,0,1,0
H175,Open relief of strangulation of colon,Abdominal,1,0,0,0,0,0,1,0
H176,Open relief of obstruction of colon NEC,Abdominal,1,0,0,0,0,0,1,0
H178,Other specified intra-abdominal manipulation of colon,Abdominal,1,0,0,0,0,0,1,0
H179,Unspecified intra-abdominal manipulation of colon,Abdominal,1,0,0,0,0,0,1,0
H181,Open colonoscopy,Abdominal,1,0,0,0,0,0,0,1
H188,Other specified open endoscopic operations on colon,Abdominal,1,0,0,0,0,0,0,1
H189,Unspecified open endoscopic operations on colon,Abdominal,1,0,0,0,0,0,0,1
H191,Open biopsy of lesion of colon,Abdominal,1,0,0,0,0,0,1,0
H192,Fixation of colon,Abdominal,1,0,0,0,0,0,1,0
H193,Enterorrhaphy of colon,Abdominal,1,0,0,0,0,0,1,0
H194,Open removal of foreign body from colon,Abdominal,1,0,0,0,0,0,1,0
H198,Other specified other open operations on colon,Abdominal,1,0,0,0,0,0,1,0
H199,Unspecified other open operations on colon,Abdominal,1,0,0,0,0,0,1,0
H291,Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus,Abdominal,1,0,0,0,0,0,1,0
H292,Subtotal excision of colon and rectum and creation of colonic pouch NEC,Abdominal,1,0,0,0,0,0,1,0
H293,Subtotal excision of colon and creation of colonic pouch and anastomosis of colon to rectum,Abdominal,1,0,0,0,0,0,1,0
H294,Subtotal excision of colon and creation of colonic pouch NEC,Abdominal,1,0,0,0,0,0,1,0
H295,Subtotal excision of colon and anastomosis of colon to ileum,Abdominal,1,0,0,0,0,0,1,0
H298,Other specified subtotal excision of colon,Abdominal,1,0,0,0,0,0,1,0
H299,Unspecified subtotal excision of colon,Abdominal,1,0,0,0,0,0,1,0
H301,Radiological reduction of intussusception of colon using barium enema,Abdominal,1,0,0,0,0,0,1,0
H302,Intubation of colon for pressure manometry,Abdominal,1,0,0,0,0,0,1,0
H303,Passage of flatus tube to reduce volvulus of sigmoid colon,Abdominal,1,0,0,0,0,0,1,0
H304,Intubation of colon NEC,Abdominal,1,0,0,0,0,0,1,0
H305,Irrigation of colon,Abdominal,1,0,0,0,0,0,1,0
H308,Other specified other operations on colon,Abdominal,1,0,0,0,0,0,1,0
H309,Unspecified other operations on colon,Abdominal,1,0,0,0,0,0,1,0
H321,Resiting of colostomy,Abdominal,1,0,0,0,0,0,0,1
H328,Other specified exteriorisation of colon,Abdominal,1,0,0,0,0,0,0,1
H329,Unspecified exteriorisation of colon,Abdominal,1,0,0,0,0,0,0,1
H331,Abdominoperineal excision of rectum and end colostomy,Abdominal,1,0,0,0,0,0,1,0
H332,Proctectomy and anastomosis of colon to anus,Abdominal,1,0,0,0,0,0,1,0
H333,Anterior resection of rectum and anastomosis of colon to rectum using staples,Abdominal,1,0,0,0,0,0,1,0
H334,Anterior resection of rectum and anastomosis NEC,Abdominal,1,0,0,0,0,0,1,0
H335,Rectosigmoidectomy and closure of rectal stump and exteriorisation of bowel,Abdominal,1,0,0,0,0,0,1,0
H336,Anterior resection of rectum and exteriorisation of bowel,Abdominal,1,0,0,0,0,0,1,0
H337,Perineal resection of rectum HFQ,Abdominal,1,0,0,0,0,0,1,0
H338,Other specified excision of rectum,Abdominal,1,0,0,0,0,0,1,0
H339,Unspecified excision of rectum,Abdominal,1,0,0,0,0,0,1,0
H341,Open excision of lesion of rectum,Abdominal,1,0,0,0,0,0,1,0
H342,Open cauterisation of lesion of rectum,Abdominal,1,0,0,0,0,0,1,0
H343,Open cryotherapy to lesion of rectum,Abdominal,1,0,0,0,0,0,1,0
H344,Open laser destruction of lesion of rectum,Abdominal,1,0,0,0,0,0,1,0
H345,Open destruction of lesion of rectum NEC,Abdominal,1,0,0,0,0,0,1,0
H348,Other specified open extirpation of lesion of rectum,Abdominal,1,0,0,0,0,0,1,0
H349,Unspecified open extirpation of lesion of rectum,Abdominal,1,0,0,0,0,0,1,0
H351,Anterior fixation of rectum NEC,Abdominal,1,0,0,0,0,0,1,0
H352,Posterior fixation of rectum using prosthetic material,Abdominal,1,0,0,0,0,0,1,0
H353,Posterior fixation of rectum NEC,Abdominal,1,0,0,0,0,0,1,0
H354,Fixation of rectum using fascia lata,Abdominal,1,0,0,0,0,0,1,0
H355,Anterior fixation of rectum using prosthetic material,Abdominal,1,0,0,0,0,0,1,0
H358,Other specified fixation of rectum for prolapse,Abdominal,1,0,0,0,0,0,1,0
H359,Unspecified fixation of rectum for prolapse,Abdominal,1,0,0,0,0,0,1,0
H361,Abdominal repair of levator ani muscles,Abdominal,1,0,0,0,0,0,1,0
H368,Other specified other abdominal operations for prolapse of rectum,Abdominal,1,0,0,0,0,0,1,0
H369,Unspecified other abdominal operations for prolapse of rectum,Abdominal,1,0,0,0,0,0,1,0
H371,Endoscopic mucosal resection of lesion of sigmoid colon using rigid sigmoidoscope,Abdominal,1,0,0,0,0,0,0,1
H378,Other specified other endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,Abdominal,1,0,0,0,0,0,0,1
H379,Unspecified other endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,Abdominal,1,0,0,0,0,0,0,1
H401,Trans-sphincteric excision of mucosa of rectum,Abdominal,1,0,0,0,0,0,1,0
H402,Trans-sphincteric excision of lesion of rectum,Abdominal,1,0,0,0,0,0,1,0
H403,Trans-sphincteric destruction of lesion of rectum,Abdominal,1,0,0,0,0,0,1,0
H404,Trans-sphincteric anastomosis of colon to anus,Abdominal,1,0,0,0,0,0,1,0
H408,Other specified operations on rectum through anal sphincter,Abdominal,1,0,0,0,0,0,1,0
H409,Unspecified operations on rectum through anal sphincter,Abdominal,1,0,0,0,0,0,1,0
H411,Rectosigmoidectomy and peranal anastomosis,Abdominal,1,0,0,0,0,0,1,0
H412,Peranal excision of lesion of rectum,Abdominal,1,0,0,0,0,0,1,0
H413,Peranal destruction of lesion of rectum,Abdominal,1,0,0,0,0,0,1,0
H414,Peranal mucosal proctectomy and endoanal anastomosis,Abdominal,1,0,0,0,0,0,1,0
H415,Peranal resection of rectum using staples,Abdominal,1,0,0,0,0,0,1,0
H418,Other specified other operations on rectum through anus,Abdominal,1,0,0,0,0,0,1,0
H419,Unspecified other operations on rectum through anus,Abdominal,1,0,0,0,0,0,1,0
H421,Insertion of encircling suture around perianal sphincter,Abdominal,1,0,0,0,0,0,0,1
H422,Perineal plication of levator ani muscles and anal sphincters,Abdominal,1,0,0,0,0,0,0,1
H423,Insertion of supralevator sling,Abdominal,1,0,0,0,0,0,0,1
H424,Removal of encircling suture from around perianal sphincter,Abdominal,1,0,0,0,0,0,0,1
H425,Excision of mucosal prolapse of rectum NEC,Abdominal,1,0,0,0,0,0,0,1
H426,Perineal repair of prolapse of rectum NEC,Abdominal,1,0,0,0,0,0,0,1
H428,Other specified perineal operations for prolapse of rectum,Abdominal,1,0,0,0,0,0,0,1
H429,Unspecified perineal operations for prolapse of rectum,Abdominal,1,0,0,0,0,0,0,1
H441,Manual removal of foreign body from rectum,Abdominal,1,0,0,0,0,0,0,1
H442,Manual reduction of prolapse of rectum,Abdominal,1,0,0,0,0,0,0,1
H443,Manual evacuation of impacted faeces from rectum,Abdominal,1,0,0,0,0,0,0,1
H444,Examination of rectum under anaesthetic,Abdominal,1,0,0,0,0,0,0,1
H445,Massage of rectum,Abdominal,1,0,0,0,0,0,0,1
H448,Other specified manipulation of rectum,Abdominal,1,0,0,0,0,0,0,1
H449,Unspecified manipulation of rectum,Abdominal,1,0,0,0,0,0,0,1
H468,Other specified other operations on rectum,Abdominal,1,0,0,0,0,0,1,0
H469,Unspecified other operations on rectum,Abdominal,1,0,0,0,0,0,1,0
H471,Excision of sphincter of anus,Abdominal,1,0,0,0,0,0,1,0
H478,Other specified excision of anus,Abdominal,1,0,0,0,0,0,1,0
H479,Unspecified excision of anus,Abdominal,1,0,0,0,0,0,1,0
H481,Excision of polyp of anus,Abdominal,1,0,0,0,0,0,0,1
H482,Excision of skin tag of anus,Abdominal,1,0,0,0,0,0,0,1
H483,Excision of perianal wart,Abdominal,1,0,0,0,0,0,0,1
H488,Other specified excision of lesion of anus,Abdominal,1,0,0,0,0,0,0,1
H489,Unspecified excision of lesion of anus,Abdominal,1,0,0,0,0,0,0,1
H501,Posterior repair of anal sphincter,Abdominal,1,0,0,0,0,0,0,1
H502,Anterior repair of anal sphincter,Abdominal,1,0,0,0,0,0,0,1
H503,Cutback of covered anus,Abdominal,1,0,0,0,0,0,0,1
H504,Reanastomosis of rectum to anal canal for correction of congenital atresia of rectum,Abdominal,1,0,0,0,0,0,0,1
H508,Other specified repair of anus,Abdominal,1,0,0,0,0,0,0,1
H509,Unspecified repair of anus,Abdominal,1,0,0,0,0,0,0,1
H511,Haemorrhoidectomy,Abdominal,1,0,0,0,0,0,0,1
H512,Partial internal sphincterotomy for haemorrhoid,Abdominal,1,0,0,0,0,0,0,1
H513,Stapled haemorrhoidectomy,Abdominal,1,0,0,0,0,0,0,1
H518,Other specified excision of haemorrhoid,Abdominal,1,0,0,0,0,0,0,1
H519,Unspecified excision of haemorrhoid,Abdominal,1,0,0,0,0,0,0,1
H531,Evacuation of perianal haematoma,Abdominal,1,0,0,0,0,0,0,1
H532,Forced manual dilation of anus for haemorrhoid,Abdominal,1,0,0,0,0,0,0,1
H533,Manual reduction of prolapsed haemorrhoid,Abdominal,1,0,0,0,0,0,0,1
H538,Other specified other operations on haemorrhoid,Abdominal,1,0,0,0,0,0,0,1
H539,Unspecified other operations on haemorrhoid,Abdominal,1,0,0,0,0,0,0,1
H541,Anorectal stretch,Abdominal,1,0,0,0,0,0,0,1
H548,Other specified dilation of anal sphincter,Abdominal,1,0,0,0,0,0,0,1
H549,Unspecified dilation of anal sphincter,Abdominal,1,0,0,0,0,0,0,1
H551,Laying open of low anal fistula,Abdominal,1,0,0,0,0,0,0,1
H552,Laying open of high anal fistula,Abdominal,1,0,0,0,0,0,0,1
H553,Laying open of anal fistula NEC,Abdominal,1,0,0,0,0,0,0,1
H554,Insertion of seton into high anal fistula and partial laying open of track HFQ,Abdominal,1,0,0,0,0,0,0,1
H556,Probing of perineal fistula,Abdominal,1,0,0,0,0,0,0,1
H557,Repair of anal fistula using plug,Abdominal,1,0,0,0,0,0,0,1
